stop_id,route_id,location_name,lat,lon,stop_type,priority,status,delay_reason,scheduled_date,time_window_start,time_window_end,service_duration_min,cargo_weight_kg,cargo_type,contact_person,notes
STP-100635,R-020,Borivali,19.215855,72.85932,delivery,medium,completed,,2024-01-10,06:00,18:00,39,55.71,pharmaceuticals,Vikram Singh,
STP-100636,R-012,Andheri,18.924589,72.824655,delivery,high,delayed,,2025-03-24,22:00,22:00,37,358.34,electronics,Sneha Iyer,Urgent delivery
STP-100637,R-011,Vashi,18.934242,72.820854,warehouse,medium,completed,,2024-01-17,20:00,20:00,55,477.84,pharmaceuticals,Amit Sharma,
STP-100638,R-012,Bandra,19.272701,73.036786,pickup,high,completed,,2025-12-15,20:45,20:45,37,421.68,groceries,Priya Patel,
STP-100639,R-014,Borivali,19.021958,73.024571,delivery,low,completed,weather,2024-10-17,06:00,12:15,28,124.2,pharmaceuticals,Vikram Singh,Urgent delivery
STP-100640,R-012,Borivali,19.134879,72.871997,delivery,high,failed,,2025-04-23,06:45,18:45,20,397.01,electronics,Rahul Mehta,
STP-100641,R-006,Andheri,18.961964,72.933842,pickup,low,failed,,2025-10-04,21:45,21:45,13,332.84,pharmaceuticals,Rahul Mehta,Fragile
STP-100642,R-010,Vashi,18.961894,72.993798,warehouse,low,pending,,2025-11-16,15:00,20:45,33,164.52,pharmaceuticals,Rahul Mehta,Call before arrival
STP-100643,R-014,Kurla,19.026326,72.844358,pickup,low,failed,traffic,2024-12-14,22:30,22:30,22,376.38,furniture,Sneha Iyer,
STP-100644,R-008,Dadar,19.067745,73.028708,delivery,high,failed,,2025-10-25,18:15,18:15,15,226.94,pharmaceuticals,Vikram Singh,
STP-100645,R-010,Powai,19.203226,72.953489,pickup,low,pending,vehicle_issue,2024-05-06,13:00,13:00,5,122.01,pharmaceuticals,Amit Sharma,
STP-100646,R-010,Panvel,19.1021,72.860134,delivery,low,completed,customer_unavailable,2025-12-31,15:00,15:00,37,46.71,pharmaceuticals,Sneha Iyer,Leave at doorstep
STP-100647,R-005,Kurla,18.966226,72.796003,pickup,low,pending,,2025-07-10,21:45,21:45,31,92.24,groceries,Vikram Singh,
STP-100648,R-009,Kurla,19.066248,73.01771,warehouse,low,pending,customer_unavailable,2025-02-11,17:30,21:45,55,138.08,furniture,Sneha Iyer,
STP-100649,R-018,Powai,19.052323,72.92006,warehouse,medium,pending,,2024-06-16,20:30,22:15,10,440.96,furniture,Sneha Iyer,
STP-100650,R-009,Vashi,19.179038,72.908393,pickup,low,pending,,2025-05-04,13:15,13:15,53,457.28,groceries,Rahul Mehta,
STP-100651,R-016,Panvel,19.012623,73.021362,pickup,high,completed,,2025-12-06,06:45,16:45,39,207.34,groceries,Priya Patel,
STP-100652,R-009,Kurla,18.974637,72.93949,warehouse,medium,delayed,,2024-04-06,09:15,12:15,25,320.68,electronics,Vikram Singh,
STP-100653,R-012,Kurla,18.982286,72.894633,delivery,medium,pending,,2024-03-16,12:15,13:45,60,264.09,groceries,Priya Patel,Fragile
STP-100654,R-018,Andheri,19.167618,73.018938,warehouse,medium,pending,,2024-01-18,20:45,20:45,40,15.77,pharmaceuticals,Rahul Mehta,
STP-100655,R-020,Colaba,19.245965,72.957678,pickup,medium,failed,vehicle_issue,2025-04-09,13:15,13:15,49,71.87,groceries,Priya Patel,Urgent delivery
STP-100656,R-016,Thane,18.956957,72.90287,warehouse,low,delayed,,2025-07-25,11:30,12:45,10,363.15,electronics,Sneha Iyer,
STP-100657,R-019,Andheri,18.915893,73.000906,pickup,low,delayed,vehicle_issue,2025-04-21,07:45,13:30,35,438.18,electronics,Priya Patel,Urgent delivery
STP-100658,R-006,Panvel,19.171055,73.096803,delivery,high,delayed,,2025-09-05,12:45,17:00,53,411.08,pharmaceuticals,Sneha Iyer,
STP-100659,R-002,Borivali,19.238754,72.877613,delivery,low,delayed,,2024-05-12,21:15,21:15,43,200.82,groceries,Rahul Mehta,Leave at doorstep
STP-100660,R-019,Colaba,19.189972,72.948647,delivery,high,pending,weather,2024-12-05,20:45,20:45,33,134.66,groceries,Rahul Mehta,
STP-100661,R-006,Bandra,18.97471,72.985897,pickup,high,completed,,2024-08-02,09:45,20:00,9,66.35,electronics,Amit Sharma,Handle with care
STP-100662,R-013,Bandra,19.088045,73.095371,pickup,low,delayed,,2024-04-26,12:30,12:30,33,374.46,electronics,Sneha Iyer,
STP-100663,R-020,Dadar,19.023862,72.888916,pickup,medium,failed,,2025-06-13,11:30,15:00,33,388.24,pharmaceuticals,Amit Sharma,
STP-100664,R-007,Borivali,19.076904,72.902391,delivery,low,pending,,2024-06-12,09:15,11:00,17,408.99,electronics,Rahul Mehta,
STP-100665,R-014,Bandra,19.236752,72.852698,warehouse,high,failed,,2025-09-04,16:00,16:00,9,121.76,pharmaceuticals,Rahul Mehta,Fragile
STP-100666,R-012,Thane,19.136944,72.812836,warehouse,medium,delayed,traffic,2024-09-06,06:30,22:30,54,299.34,furniture,Priya Patel,Fragile
STP-100667,R-003,Bandra,19.273742,72.911954,warehouse,high,completed,,2025-07-02,16:45,17:00,34,178.24,furniture,Sneha Iyer,
STP-100668,R-003,Borivali,19.207484,72.791744,delivery,high,failed,,2024-08-15,08:45,16:45,10,472.78,electronics,Amit Sharma,
STP-100669,R-015,Bandra,18.93897,73.029919,warehouse,low,completed,,2025-08-23,14:00,14:00,47,422.91,pharmaceuticals,Priya Patel,
STP-100670,R-004,Bandra,19.285237,72.826496,pickup,high,failed,,2025-01-17,15:00,16:45,41,374.67,groceries,Sneha Iyer,Leave at doorstep
STP-100671,R-014,Andheri,18.965128,72.813462,delivery,low,failed,vehicle_issue,2025-01-15,21:15,21:15,40,450.35,electronics,Vikram Singh,
STP-100672,R-013,Andheri,19.223687,72.849373,delivery,medium,completed,customer_unavailable,2025-07-29,17:15,17:15,34,81.91,electronics,Vikram Singh,Fragile
STP-100673,R-017,Bandra,18.997877,73.097453,delivery,low,delayed,traffic,2025-06-15,22:00,22:00,55,33.08,groceries,Sneha Iyer,
STP-100674,R-010,Dadar,19.17521,72.92501,warehouse,low,pending,customer_unavailable,2025-12-31,08:15,13:00,25,475.25,pharmaceuticals,Amit Sharma,Handle with care
STP-100675,R-006,Powai,18.946272,72.800548,delivery,low,completed,,2024-02-27,14:15,15:15,46,403.09,groceries,Vikram Singh,
STP-100676,R-005,Andheri,19.212849,72.995722,delivery,medium,delayed,,2024-02-08,12:15,12:15,59,409.56,groceries,Rahul Mehta,
STP-100677,R-018,Colaba,19.040676,73.045221,delivery,medium,delayed,,2025-03-20,19:45,19:45,5,346.34,pharmaceuticals,Sneha Iyer,
STP-100678,R-009,Colaba,19.049629,72.798765,pickup,medium,delayed,weather,2025-03-07,19:15,19:15,47,471.03,pharmaceuticals,Amit Sharma,Fragile
STP-100679,R-011,Dadar,19.227811,72.926508,warehouse,low,failed,,2024-10-01,19:00,19:30,55,469.64,pharmaceuticals,Priya Patel,Call before arrival
STP-100680,R-007,Powai,19.053549,72.89298,pickup,medium,pending,,2024-11-26,15:15,16:15,13,312.25,furniture,Vikram Singh,Handle with care
STP-100681,R-009,Borivali,19.239731,72.855427,delivery,medium,pending,,2025-10-18,18:30,18:30,6,148.52,electronics,Vikram Singh,
STP-100682,R-018,Kurla,19.222552,73.025813,pickup,high,delayed,,2025-09-14,15:00,20:00,56,149.25,pharmaceuticals,Amit Sharma,
STP-100683,R-004,Kurla,19.25188,73.033569,warehouse,medium,failed,,2024-04-30,17:30,17:30,47,262.07,pharmaceuticals,Amit Sharma,
STP-100684,R-017,Colaba,19.183498,73.019098,pickup,high,completed,,2024-04-17,16:00,16:00,32,212.41,furniture,Sneha Iyer,
STP-100685,R-012,Powai,19.045596,72.805234,warehouse,high,pending,,2025-07-03,10:45,13:30,54,206.47,furniture,Rahul Mehta,
STP-100686,R-020,Andheri,19.041764,72.798049,delivery,high,completed,,2024-09-22,08:30,12:45,59,205.0,pharmaceuticals,Amit Sharma,Call before arrival
STP-100687,R-007,Andheri,19.092713,72.989783,pickup,medium,pending,,2025-11-03,22:00,22:00,10,210.41,pharmaceuticals,Sneha Iyer,
STP-100688,R-009,Dadar,19.269767,72.859749,warehouse,low,completed,,2024-12-31,20:00,20:00,17,249.63,furniture,Vikram Singh,Urgent delivery
STP-100689,R-017,Kurla,19.021149,72.798029,warehouse,low,failed,,2025-05-10,20:15,20:15,24,281.2,groceries,Vikram Singh,Urgent delivery
STP-100690,R-014,Andheri,19.028474,73.01089,delivery,low,failed,,2025-07-29,17:00,17:15,29,296.62,furniture,Rahul Mehta,
STP-100691,R-001,Colaba,19.033489,72.924357,delivery,medium,failed,,2024-10-26,22:30,22:30,7,155.64,pharmaceuticals,Amit Sharma,Urgent delivery
STP-100692,R-019,Kurla,19.109991,73.004936,delivery,medium,failed,weather,2025-03-22,14:15,19:45,60,96.59,pharmaceuticals,Sneha Iyer,
STP-100693,R-011,Kurla,18.957384,72.797646,warehouse,high,pending,traffic,2024-05-02,06:00,12:00,43,109.54,groceries,Amit Sharma,
STP-100694,R-005,Thane,19.117413,73.087265,warehouse,medium,delayed,,2024-02-04,08:45,20:30,16,158.96,furniture,Sneha Iyer,
STP-100695,R-020,Powai,19.118583,72.83877,delivery,high,completed,,2024-05-27,18:45,18:45,7,417.16,groceries,Priya Patel,Call before arrival
STP-100696,R-012,Borivali,18.926344,72.787885,warehouse,low,pending,traffic,2024-05-25,06:15,09:45,20,172.33,groceries,Sneha Iyer,Handle with care
STP-100697,R-016,Kurla,19.191639,72.957835,delivery,medium,failed,,2024-02-25,10:15,10:30,24,84.84,groceries,Amit Sharma,
STP-100698,R-007,Thane,18.906758,72.984122,pickup,high,delayed,,2025-08-18,06:45,22:00,44,375.98,electronics,Sneha Iyer,
STP-100699,R-020,Dadar,18.899805,72.98776,pickup,medium,delayed,,2024-08-01,10:00,18:15,47,491.6,furniture,Sneha Iyer,Call before arrival
STP-100700,R-017,Colaba,18.990893,73.061415,delivery,high,completed,,2024-04-19,21:45,21:45,44,428.45,furniture,Priya Patel,
STP-100701,R-009,Borivali,19.0739,72.846722,delivery,medium,failed,,2024-01-17,17:00,17:00,57,133.03,furniture,Sneha Iyer,
STP-100702,R-015,Andheri,19.175655,72.811835,delivery,high,delayed,,2024-02-19,08:00,08:00,44,73.42,pharmaceuticals,Sneha Iyer,
STP-100703,R-007,Borivali,19.022584,72.925601,warehouse,low,delayed,customer_unavailable,2024-03-16,11:45,14:45,54,145.57,electronics,Rahul Mehta,
STP-100704,R-002,Andheri,19.118381,72.985061,pickup,high,delayed,,2024-02-15,16:30,16:30,38,197.71,pharmaceuticals,Rahul Mehta,Urgent delivery
STP-100705,R-011,Bandra,18.935377,73.081966,pickup,medium,completed,,2024-01-10,19:45,19:45,42,401.0,furniture,Rahul Mehta,Leave at doorstep
STP-100706,R-005,Andheri,19.017151,72.847158,warehouse,medium,completed,,2024-05-07,14:30,18:00,59,266.59,electronics,Priya Patel,Call before arrival
STP-100707,R-018,Bandra,19.16604,72.898894,delivery,medium,failed,,2024-06-04,08:00,09:00,36,263.14,pharmaceuticals,Rahul Mehta,Urgent delivery
STP-100708,R-010,Dadar,19.115369,73.099314,pickup,low,completed,,2025-04-27,22:15,22:15,58,267.25,pharmaceuticals,Priya Patel,
STP-100709,R-016,Andheri,19.123074,73.038507,delivery,high,failed,weather,2024-08-05,10:15,18:15,24,173.22,electronics,Priya Patel,Fragile
STP-100710,R-019,Powai,19.060929,72.808361,warehouse,low,completed,,2024-05-29,16:00,18:15,12,140.56,furniture,Sneha Iyer,Call before arrival
STP-100711,R-016,Colaba,19.278181,72.799265,pickup,low,failed,,2024-04-09,06:00,10:15,34,189.25,electronics,Vikram Singh,Call before arrival
STP-100712,R-003,Powai,19.272166,73.028464,warehouse,medium,completed,,2025-03-13,12:30,15:45,32,74.99,pharmaceuticals,Priya Patel,Urgent delivery
STP-100713,R-010,Powai,19.248956,72.987791,warehouse,medium,pending,customer_unavailable,2024-02-29,20:15,20:15,40,458.57,furniture,Amit Sharma,
STP-100714,R-014,Powai,18.922514,73.027359,pickup,low,completed,,2024-07-26,13:00,13:00,49,476.5,electronics,Vikram Singh,Call before arrival
STP-100715,R-012,Dadar,18.925744,73.023102,delivery,high,completed,,2024-01-16,11:15,11:15,20,100.2,electronics,Sneha Iyer,
STP-100716,R-005,Andheri,18.961184,72.943496,delivery,low,failed,vehicle_issue,2025-03-06,09:15,11:45,48,429.76,furniture,Sneha Iyer,
STP-100717,R-010,Dadar,18.98866,73.069541,pickup,low,failed,,2025-05-10,16:00,22:15,32,334.86,pharmaceuticals,Priya Patel,
STP-100718,R-011,Bandra,19.07478,73.002601,warehouse,low,failed,customer_unavailable,2024-03-03,22:00,22:45,11,435.71,electronics,Sneha Iyer,
STP-100719,R-009,Bandra,19.143627,72.904499,delivery,high,failed,,2025-10-27,18:00,18:00,46,413.36,pharmaceuticals,Sneha Iyer,
STP-100720,R-016,Powai,19.194678,72.954051,warehouse,low,delayed,weather,2024-03-03,19:15,19:15,37,318.09,groceries,Rahul Mehta,
STP-100721,R-020,Kurla,18.989908,73.014342,warehouse,low,delayed,,2025-07-06,12:30,19:00,48,137.7,pharmaceuticals,Rahul Mehta,
STP-100722,R-002,Kurla,19.034177,73.071603,delivery,high,failed,,2025-08-03,21:30,21:30,39,54.7,electronics,Priya Patel,Call before arrival
STP-100723,R-006,Panvel,19.054858,72.825056,delivery,high,delayed,,2025-05-27,20:30,20:30,31,465.04,furniture,Amit Sharma,
STP-100724,R-001,Bandra,19.230754,72.791204,warehouse,medium,delayed,,2024-12-31,12:00,15:00,30,118.69,electronics,Amit Sharma,Leave at doorstep
STP-100725,R-015,Colaba,19.284085,72.906627,warehouse,low,completed,,2025-06-25,10:00,10:45,41,16.49,pharmaceuticals,Amit Sharma,
STP-100726,R-013,Kurla,19.029495,72.855115,delivery,high,completed,,2024-12-12,12:30,12:45,5,334.02,furniture,Rahul Mehta,
STP-100727,R-004,Colaba,19.054003,72.877755,pickup,high,delayed,customer_unavailable,2025-06-29,10:30,13:15,57,11.05,electronics,Priya Patel,
STP-100728,R-018,Colaba,18.988238,72.994428,pickup,high,completed,,2025-05-13,20:15,20:15,53,114.89,pharmaceuticals,Rahul Mehta,
STP-100729,R-018,Borivali,19.032933,72.945858,pickup,high,failed,,2025-05-05,07:30,07:30,36,257.53,electronics,Amit Sharma,
STP-100730,R-015,Colaba,19.107227,73.040828,delivery,low,delayed,,2025-05-25,17:45,17:45,32,28.68,furniture,Priya Patel,Urgent delivery
STP-100731,R-010,Kurla,19.295552,72.956001,warehouse,low,failed,,2025-11-01,20:45,21:45,15,272.79,electronics,Sneha Iyer,
STP-100732,R-006,Bandra,19.013658,73.032486,warehouse,low,delayed,,2025-10-05,11:30,17:45,15,347.57,groceries,Sneha Iyer,
STP-100733,R-004,Vashi,18.985477,72.785492,pickup,high,delayed,,2025-11-02,19:45,20:30,45,407.81,furniture,Amit Sharma,Fragile
STP-100734,R-001,Thane,19.024243,72.776251,warehouse,low,pending,vehicle_issue,2024-10-02,15:00,15:00,22,146.16,furniture,Priya Patel,Urgent delivery
STP-100735,R-016,Bandra,19.124683,72.904106,delivery,high,failed,,2024-02-06,16:00,19:00,55,147.73,groceries,Priya Patel,
STP-100736,R-008,Vashi,18.971371,72.960884,warehouse,medium,failed,,2025-06-07,13:00,13:45,35,75.32,furniture,Rahul Mehta,
STP-100737,R-006,Panvel,18.964481,73.033236,warehouse,low,completed,,2024-07-30,17:30,17:30,49,452.43,pharmaceuticals,Priya Patel,
STP-100738,R-003,Andheri,18.960624,73.082681,pickup,high,delayed,traffic,2024-09-09,22:15,22:15,18,262.29,groceries,Rahul Mehta,Urgent delivery
STP-100739,R-013,Andheri,18.909103,73.077407,warehouse,low,delayed,weather,2024-12-27,17:45,17:45,33,449.59,electronics,Priya Patel,
STP-100740,R-005,Bandra,19.083548,72.899872,warehouse,high,pending,,2024-11-30,14:15,19:00,51,440.42,furniture,Priya Patel,Handle with care
STP-100741,R-013,Thane,18.972288,72.874381,delivery,high,completed,customer_unavailable,2024-02-03,16:00,16:00,29,125.55,furniture,Priya Patel,Fragile
STP-100742,R-017,Thane,19.193779,73.091381,pickup,high,pending,,2024-01-26,17:30,17:30,31,343.23,pharmaceuticals,Priya Patel,
STP-100743,R-015,Borivali,19.147067,73.064174,warehouse,low,failed,,2024-11-11,22:15,22:15,23,355.74,pharmaceuticals,Sneha Iyer,Fragile
STP-100744,R-002,Kurla,19.061093,72.927001,warehouse,medium,delayed,,2025-07-28,06:45,06:45,43,459.66,furniture,Vikram Singh,
STP-100745,R-012,Borivali,19.118856,72.815212,pickup,low,pending,,2024-02-26,18:15,18:15,6,24.21,electronics,Vikram Singh,
STP-100746,R-016,Kurla,19.286352,72.9649,warehouse,low,delayed,,2025-12-08,08:00,15:15,15,326.4,furniture,Amit Sharma,
STP-100747,R-009,Andheri,19.28254,72.860652,warehouse,medium,pending,traffic,2024-11-24,06:00,15:45,5,77.84,furniture,Vikram Singh,
STP-100748,R-007,Bandra,18.90276,73.086359,delivery,medium,failed,,2024-05-24,06:00,15:00,37,327.03,groceries,Amit Sharma,
STP-100749,R-006,Colaba,18.922695,73.048703,warehouse,medium,pending,,2024-01-27,10:30,19:45,5,435.37,groceries,Amit Sharma,
STP-100750,R-007,Vashi,18.910778,72.851264,pickup,high,delayed,,2024-11-04,15:00,15:00,34,479.71,electronics,Amit Sharma,
STP-100751,R-002,Thane,19.08864,73.001416,warehouse,medium,failed,traffic,2024-06-30,10:30,10:45,19,81.1,furniture,Sneha Iyer,
STP-100752,R-010,Vashi,19.251513,72.841637,pickup,low,pending,,2025-05-24,18:00,19:15,12,99.32,pharmaceuticals,Amit Sharma,
STP-100753,R-001,Powai,19.095652,73.044718,delivery,low,pending,,2025-11-30,19:00,19:00,31,289.05,electronics,Sneha Iyer,Leave at doorstep
STP-100754,R-008,Colaba,19.282149,73.088113,warehouse,medium,failed,vehicle_issue,2025-12-27,13:00,14:45,58,389.29,groceries,Rahul Mehta,Leave at doorstep
STP-100755,R-018,Colaba,19.180206,73.01565,delivery,high,delayed,,2025-11-02,06:30,06:30,29,319.38,electronics,Vikram Singh,Handle with care
STP-100756,R-012,Kurla,18.900221,72.83059,pickup,low,delayed,weather,2024-07-13,13:15,14:00,46,270.3,groceries,Rahul Mehta,Leave at doorstep
STP-100757,R-010,Vashi,19.061388,73.038401,warehouse,medium,completed,customer_unavailable,2025-11-17,09:45,13:45,58,343.63,electronics,Amit Sharma,Leave at doorstep
STP-100758,R-015,Vashi,19.204044,73.093473,pickup,low,failed,vehicle_issue,2025-11-13,16:15,16:15,19,62.08,groceries,Sneha Iyer,Leave at doorstep
STP-100759,R-017,Thane,18.954165,73.005271,warehouse,low,failed,,2024-08-17,15:15,20:15,8,60.04,furniture,Sneha Iyer,Leave at doorstep
STP-100760,R-010,Kurla,19.213228,72.850751,pickup,low,delayed,customer_unavailable,2025-07-12,09:00,12:30,19,87.0,groceries,Vikram Singh,
STP-100761,R-006,Andheri,19.204241,72.950046,pickup,high,pending,,2024-06-16,19:30,19:30,12,166.96,electronics,Priya Patel,
STP-100762,R-018,Vashi,19.122756,72.849947,pickup,medium,pending,customer_unavailable,2024-03-10,16:00,16:00,31,312.64,pharmaceuticals,Priya Patel,
STP-100763,R-016,Bandra,18.964571,72.934675,warehouse,medium,completed,,2024-10-06,18:45,18:45,57,203.91,electronics,Sneha Iyer,Urgent delivery
STP-100764,R-013,Kurla,19.019922,73.040648,delivery,high,completed,weather,2025-12-03,21:30,21:30,23,84.3,electronics,Priya Patel,Fragile
STP-100765,R-001,Panvel,19.24787,72.915555,warehouse,low,delayed,,2025-02-27,08:00,12:30,50,481.64,groceries,Sneha Iyer,Fragile
STP-100766,R-005,Powai,19.128263,73.048945,pickup,medium,completed,customer_unavailable,2025-02-12,22:30,22:30,44,165.03,groceries,Rahul Mehta,Handle with care
STP-100767,R-010,Thane,19.072011,72.979024,warehouse,medium,pending,vehicle_issue,2025-08-20,07:00,13:15,54,347.77,pharmaceuticals,Amit Sharma,Call before arrival
STP-100768,R-016,Vashi,19.196262,73.061303,pickup,high,completed,,2024-07-26,22:45,22:45,32,275.98,furniture,Rahul Mehta,Handle with care
STP-100769,R-007,Kurla,19.16702,72.984566,warehouse,high,delayed,,2024-05-17,15:30,15:30,42,46.98,pharmaceuticals,Priya Patel,Leave at doorstep
STP-100770,R-011,Panvel,19.164091,72.799432,warehouse,high,failed,,2025-08-26,19:15,22:30,37,481.43,groceries,Amit Sharma,
STP-100771,R-015,Dadar,19.1776,72.868037,delivery,medium,completed,weather,2024-07-22,17:45,17:45,28,494.33,electronics,Vikram Singh,
STP-100772,R-009,Bandra,19.214075,73.095293,delivery,medium,completed,traffic,2024-10-26,09:45,16:45,58,212.76,electronics,Amit Sharma,
STP-100773,R-012,Kurla,19.222834,73.081865,delivery,medium,failed,,2025-03-12,14:30,21:45,53,54.34,pharmaceuticals,Amit Sharma,Fragile
STP-100774,R-005,Bandra,19.146286,72.848571,pickup,medium,pending,,2025-05-08,20:15,20:15,59,414.88,groceries,Rahul Mehta,Leave at doorstep
STP-100775,R-012,Colaba,18.90798,73.061267,warehouse,high,pending,vehicle_issue,2024-02-14,16:00,16:00,14,448.47,furniture,Vikram Singh,Fragile
STP-100776,R-012,Kurla,19.146573,73.00065,warehouse,high,delayed,customer_unavailable,2025-01-15,06:00,11:00,30,432.64,furniture,Sneha Iyer,Urgent delivery
STP-100777,R-003,Vashi,19.241737,72.824512,pickup,low,delayed,,2025-06-17,19:45,19:45,33,297.53,furniture,Sneha Iyer,Leave at doorstep
STP-100778,R-010,Andheri,18.891181,72.848761,warehouse,medium,delayed,,2024-04-29,08:15,19:00,19,22.87,electronics,Amit Sharma,Call before arrival
STP-100779,R-010,Bandra,19.281518,72.77954,delivery,medium,completed,,2024-07-12,15:45,15:45,27,74.17,pharmaceuticals,Amit Sharma,Call before arrival
STP-100780,R-003,Dadar,19.070011,72.976666,pickup,medium,failed,vehicle_issue,2025-07-28,22:00,22:00,27,160.23,pharmaceuticals,Rahul Mehta,Call before arrival
STP-100781,R-008,Kurla,19.06219,72.990047,delivery,high,delayed,,2025-03-12,11:30,19:30,7,75.41,pharmaceuticals,Sneha Iyer,
