stop_id,route_id,location_name,lat,lon,stop_type,priority,status,delay_reason,scheduled_date,time_window_start,time_window_end,service_duration_min,cargo_weight_kg,cargo_type,contact_person,notes
STP-000458,RT-138,Faridabad Warehouse,28.4089,77.3178,Delivery,Low,On Time,,2024-02-29,2024-02-29 08:00,2024-02-29 11:00,15,1359,Perishables,Vinod Yadav,Call 30 min before arrival
STP-000459,RT-139,Nagpur Cold Chain,21.1458,79.0882,Delivery,Medium,On Time,,2024-03-12,2024-03-12 07:00,2024-03-12 11:00,15,1135,Pharmaceuticals,Vinod Yadav,Requires forklift
STP-000460,RT-139,Yeshwanthpur Junction,13.0299,77.552,Customs,Low,On Time,,2024-01-10,2024-01-10 10:30,2024-01-10 12:30,60,0,Electronics,Rajesh Singh,Call 30 min before arrival
STP-000461,RT-139,Chennai Port Logistics,13.0967,80.29,Pickup,Medium,On Time,,2024-01-07,2024-01-07 08:00,2024-01-07 11:30,10,1453,Textiles,Amit Tiwari,
STP-000462,RT-139,Faridabad Warehouse,28.4089,77.3178,Meeting,Medium,Delayed,Traffic congestion,2024-03-26,2024-03-26 10:00,2024-03-26 14:30,45,0,Documents,Ravi Krishnan,
STP-000463,RT-139,Madhavaram Depot,13.1499,80.2318,Delivery,Medium,Scheduled,,2024-01-30,2024-01-30 14:00,2024-01-30 17:00,15,1273,Pharmaceuticals,Amit Tiwari,Parking available
STP-000464,RT-139,Peenya Industrial Depot,13.0283,77.518,Pickup,Medium,On Time,,2024-02-28,2024-02-28 12:30,2024-02-28 15:00,10,241,Pharmaceuticals,Kavita Joshi,
STP-000465,RT-139,Ambattur Industrial,13.0978,80.1609,Warehouse,Medium,On Time,,2024-03-14,2024-03-14 12:00,2024-03-14 16:00,30,1472,Documents,Suresh Patil,Parking available
STP-000466,RT-139,Bommanahalli Pickup,12.9133,77.6398,Meeting,High,On Time,,2024-02-29,2024-02-29 11:30,2024-02-29 15:30,45,0,FMCG,Manish Gupta,Requires forklift
STP-000467,RT-139,Ludhiana Warehouse,30.901,75.8573,Rest,Medium,Delayed,Weather delay,2024-03-29,2024-03-29 12:30,2024-03-29 14:30,20,0,Textiles,Neha Desai,Temperature controlled
STP-000468,RT-139,Electronic City Hub,12.8399,77.677,Delivery,Medium,Delayed,Driver illness,2024-03-16,2024-03-16 14:30,2024-03-16 16:30,15,921,FMCG,Vinod Yadav,
STP-000469,RT-139,Whitefield Warehouse,12.9698,77.75,Delivery,High,On Time,,2024-03-04,2024-03-04 13:00,2024-03-04 16:00,15,294,Textiles,Amit Tiwari,Call 30 min before arrival
STP-000470,RT-139,Sriperumbudur Hub,12.9674,79.9482,Warehouse,Medium,On Time,,2024-02-07,2024-02-07 14:30,2024-02-07 18:30,30,1405,Pharmaceuticals,Vinod Yadav,High security zone
STP-000471,RT-140,Indore Logistics Hub,22.7196,75.8577,Pickup,Medium,On Time,,2024-02-18,2024-02-18 12:30,2024-02-18 16:30,10,442,Perishables,Rajesh Singh,
STP-000472,RT-140,Raipur Warehouse,21.2514,81.6296,Delivery,Medium,On Time,,2024-01-20,2024-01-20 12:30,2024-01-20 15:00,15,156,Perishables,Ramesh Kumar,Requires forklift
STP-000473,RT-140,Bhopal Central Depot,23.2599,77.4126,Warehouse,Medium,Scheduled,,2024-01-11,2024-01-11 13:00,2024-01-11 15:30,30,1840,Documents,Neha Desai,
STP-000474,RT-140,Chennai Port Logistics,13.0967,80.29,Meeting,Medium,On Time,,2024-02-27,2024-02-27 13:30,2024-02-27 17:30,45,0,Auto Parts,Santosh Reddy,Call 30 min before arrival
STP-000475,RT-140,Ludhiana Warehouse,30.901,75.8573,Meeting,Low,Scheduled,,2024-03-05,2024-03-05 10:30,2024-03-05 14:30,45,0,Textiles,Priya Nair,Call 30 min before arrival
STP-000476,RT-140,Whitefield Warehouse,12.9698,77.75,Rest,Medium,On Time,,2024-03-15,2024-03-15 12:30,2024-03-15 14:00,20,0,Perishables,Manish Gupta,High security zone
STP-000477,RT-140,Bhiwandi Mega Depot,19.2979,73.0586,Pickup,High,Delayed,Weather delay,2024-03-01,2024-03-01 08:00,2024-03-01 10:30,10,1105,Documents,Ramesh Kumar,
STP-000478,RT-140,Dankuni Distribution,22.6748,88.2731,Pickup,Low,On Time,,2024-02-15,2024-02-15 12:30,2024-02-15 15:30,10,1433,Textiles,Neha Desai,High security zone
STP-000479,RT-140,Dadar Warehouse,19.0178,72.8478,Warehouse,Medium,Delayed,Weather delay,2024-03-01,2024-03-01 07:00,2024-03-01 11:00,30,1666,Perishables,Santosh Reddy,Call 30 min before arrival
STP-000480,RT-140,Ahmedabad GIDC,23.0225,72.5714,Delivery,High,On Time,,2024-02-02,2024-02-02 08:00,2024-02-02 11:30,15,536,Electronics,Neha Desai,Gate closes at 17:00
STP-000481,RT-140,Patancheru Depot,17.5334,78.2636,Meeting,Low,On Time,,2024-02-27,2024-02-27 09:30,2024-02-27 13:00,45,0,Perishables,Anil Sharma,
STP-000482,RT-140,Yeshwanthpur Junction,13.0299,77.552,Delivery,Medium,Scheduled,,2024-01-11,2024-01-11 07:00,2024-01-11 10:00,15,1551,Auto Parts,Ravi Krishnan,
STP-000483,RT-140,Panvel Port Gate,18.9894,73.1175,Delivery,Medium,Delayed,Driver illness,2024-03-14,2024-03-14 09:30,2024-03-14 11:00,15,1688,Electronics,Ramesh Kumar,Requires forklift
STP-000484,RT-140,Noida Distribution Center,28.5355,77.391,Pickup,Medium,Delayed,Customer not available,2024-03-09,2024-03-09 14:00,2024-03-09 18:30,10,981,Pharmaceuticals,Rajesh Singh,
STP-000485,RT-140,Thane Depot,19.2183,72.9781,Delivery,Low,On Time,,2024-03-27,2024-03-27 14:30,2024-03-27 17:00,15,1098,Perishables,Priya Nair,
STP-000486,RT-140,Electronic City Hub,12.8399,77.677,Meeting,Medium,On Time,,2024-02-04,2024-02-04 11:30,2024-02-04 14:00,45,0,Textiles,Deepak Mehta,
STP-000487,RT-140,Kolkata Dock Logistics,22.5726,88.3639,Warehouse,Low,On Time,,2024-02-13,2024-02-13 10:00,2024-02-13 14:30,30,1387,Electronics,Sunita Rao,Gate closes at 17:00
STP-000488,RT-140,Kanpur Industrial,26.4499,80.3319,Delivery,High,Delayed,Weather delay,2024-02-27,2024-02-27 08:30,2024-02-27 12:00,15,405,Electronics,Ramesh Kumar,Gate closes at 17:00
STP-000489,RT-140,Patna Cargo Center,25.5941,85.1376,Delivery,Medium,On Time,,2024-03-22,2024-03-22 10:00,2024-03-22 14:00,15,1248,FMCG,Deepak Mehta,Requires forklift
STP-000490,RT-140,Lucknow Cargo Hub,26.8467,80.9462,Customs,Medium,Scheduled,,2024-02-29,2024-02-29 11:00,2024-02-29 14:30,60,0,Pharmaceuticals,Ravi Krishnan,
STP-000491,RT-140,Nagpur Cold Chain,21.1458,79.0882,Meeting,Medium,Scheduled,,2024-01-21,2024-01-21 12:00,2024-01-21 15:30,45,0,Auto Parts,Deepak Mehta,Parking available
STP-000492,RT-140,Mulund Cold Storage,19.1726,72.9559,Rest,Medium,Cancelled,,2024-02-26,2024-02-26 11:00,2024-02-26 13:30,20,0,FMCG,Santosh Reddy,
STP-000493,RT-140,Coimbatore Industrial,11.0168,76.9558,Delivery,Medium,Scheduled,,2024-02-25,2024-02-25 09:00,2024-02-25 13:00,15,1475,Pharmaceuticals,Suresh Patil,Call 30 min before arrival
STP-000494,RT-140,Andheri Distribution Hub,19.1196,72.8464,Delivery,Medium,Delayed,Traffic congestion,2024-01-03,2024-01-03 11:30,2024-01-03 14:00,15,1920,Electronics,Arjun Verma,
STP-000495,RT-140,Lonavala Transit Stop,18.7515,73.4061,Delivery,Low,On Time,,2024-01-01,2024-01-01 13:30,2024-01-01 17:30,15,1738,Perishables,Ravi Krishnan,Gate closes at 17:00
STP-000496,RT-141,Shamshabad Cargo,17.2403,78.4294,Pickup,Medium,Scheduled,,2024-03-09,2024-03-09 08:30,2024-03-09 11:00,10,1567,Documents,Vinod Yadav,Temperature controlled
STP-000497,RT-141,Pimpri Depot,18.6298,73.7997,Delivery,High,Scheduled,,2024-01-25,2024-01-25 13:30,2024-01-25 17:30,15,1301,Perishables,Priya Nair,
STP-000498,RT-141,Dadar Warehouse,19.0178,72.8478,Delivery,Medium,Delayed,Document missing,2024-01-05,2024-01-05 10:00,2024-01-05 12:00,15,498,Auto Parts,Deepak Mehta,Gate closes at 17:00
STP-000499,RT-141,Peenya Industrial Depot,13.0283,77.518,Warehouse,Medium,On Time,,2024-02-27,2024-02-27 14:00,2024-02-27 18:00,30,701,Documents,Neha Desai,Call 30 min before arrival
STP-000500,RT-141,Chandigarh Distribution,30.7333,76.7794,Pickup,Medium,Scheduled,,2024-03-09,2024-03-09 14:00,2024-03-09 18:00,10,85,Perishables,Rajesh Singh,
STP-000501,RT-141,Visakhapatnam Port,17.6868,83.2185,Meeting,Medium,On Time,,2024-03-30,2024-03-30 07:00,2024-03-30 09:00,45,0,Electronics,Amit Tiwari,High security zone
STP-000502,RT-141,Coimbatore Industrial,11.0168,76.9558,Warehouse,High,On Time,,2024-01-09,2024-01-09 09:00,2024-01-09 13:00,30,1646,Textiles,Anil Sharma,Gate closes at 17:00
STP-000503,RT-141,Madhavaram Depot,13.1499,80.2318,Warehouse,Medium,Scheduled,,2024-01-16,2024-01-16 13:00,2024-01-16 16:30,30,1634,FMCG,Ravi Krishnan,Call 30 min before arrival
STP-000504,RT-141,Mulund Cold Storage,19.1726,72.9559,Meeting,Medium,Delayed,Document missing,2024-01-19,2024-01-19 08:30,2024-01-19 11:00,45,0,FMCG,Kavita Joshi,Temperature controlled
STP-000505,RT-141,Howrah Industrial Hub,22.618,88.3292,Customs,High,On Time,,2024-03-19,2024-03-19 08:30,2024-03-19 12:00,60,0,Auto Parts,Suresh Patil,Call 30 min before arrival
STP-000506,RT-141,Nashik Depot,19.9975,73.7898,Delivery,Low,On Time,,2024-03-29,2024-03-29 11:30,2024-03-29 14:00,15,1320,Pharmaceuticals,Manish Gupta,
STP-000507,RT-141,Whitefield Warehouse,12.9698,77.75,Pickup,Low,Delayed,Driver illness,2024-01-24,2024-01-24 07:30,2024-01-24 11:00,10,626,Pharmaceuticals,Deepak Mehta,Call 30 min before arrival
STP-000508,RT-141,Ghaziabad Cold Chain,28.6692,77.4538,Meeting,High,Scheduled,,2024-02-16,2024-02-16 08:00,2024-02-16 12:30,45,0,Perishables,Anil Sharma,High security zone
STP-000509,RT-141,Jaipur Logistics Park,26.9124,75.7873,Delivery,High,On Time,,2024-03-01,2024-03-01 09:30,2024-03-01 13:00,15,1899,Electronics,Ramesh Kumar,Parking available
STP-000510,RT-141,Faridabad Warehouse,28.4089,77.3178,Delivery,Medium,Delayed,Document missing,2024-02-28,2024-02-28 12:00,2024-02-28 16:00,15,370,FMCG,Ravi Krishnan,Call 30 min before arrival
STP-000511,RT-142,HITEC City Warehouse,17.4435,78.3772,Customs,Medium,Delayed,Driver illness,2024-01-30,2024-01-30 08:00,2024-01-30 11:00,60,0,FMCG,Deepak Mehta,Temperature controlled
STP-000512,RT-142,Patancheru Depot,17.5334,78.2636,Delivery,Medium,On Time,,2024-01-19,2024-01-19 07:00,2024-01-19 10:30,15,774,FMCG,Kavita Joshi,Temperature controlled
STP-000513,RT-142,Mulund Cold Storage,19.1726,72.9559,Meeting,Low,On Time,,2024-01-17,2024-01-17 10:00,2024-01-17 13:00,45,0,Electronics,Sunita Rao,
STP-000514,RT-142,Navi Mumbai Logistics,19.033,73.0297,Pickup,High,Delayed,Document missing,2024-02-07,2024-02-07 12:00,2024-02-07 14:00,10,1761,FMCG,Suresh Patil,
STP-000515,RT-142,Nagpur Cold Chain,21.1458,79.0882,Customs,Medium,On Time,,2024-03-01,2024-03-01 10:30,2024-03-01 14:30,60,0,Auto Parts,Neha Desai,Temperature controlled
STP-000516,RT-142,Lonavala Transit Stop,18.7515,73.4061,Delivery,Medium,Cancelled,,2024-01-20,2024-01-20 10:00,2024-01-20 14:30,15,92,Auto Parts,Neha Desai,Call 30 min before arrival
STP-000517,RT-142,Lucknow Cargo Hub,26.8467,80.9462,Pickup,Medium,Delayed,Traffic congestion,2024-03-04,2024-03-04 08:00,2024-03-04 11:00,10,1429,Perishables,Deepak Mehta,Temperature controlled
STP-000518,RT-142,Ambattur Industrial,13.0978,80.1609,Delivery,Medium,Delayed,Driver illness,2024-03-02,2024-03-02 08:30,2024-03-02 10:00,15,1178,Perishables,Santosh Reddy,Call 30 min before arrival
STP-000519,RT-142,Dankuni Distribution,22.6748,88.2731,Rest,Medium,Delayed,Customs hold,2024-02-21,2024-02-21 09:00,2024-02-21 13:30,20,0,Perishables,Ramesh Kumar,Gate closes at 17:00
STP-000520,RT-142,Patna Cargo Center,25.5941,85.1376,Pickup,Medium,Scheduled,,2024-02-24,2024-02-24 07:30,2024-02-24 10:00,10,175,Textiles,Amit Tiwari,Parking available
STP-000521,RT-142,Delhi Cargo Terminal,28.5562,77.1,Warehouse,High,On Time,,2024-01-15,2024-01-15 12:30,2024-01-15 14:30,30,93,Pharmaceuticals,Priya Nair,Requires forklift
STP-000522,RT-142,Bommanahalli Pickup,12.9133,77.6398,Meeting,Low,Delayed,Customs hold,2024-02-12,2024-02-12 10:00,2024-02-12 12:00,45,0,Documents,Santosh Reddy,Temperature controlled
STP-000523,RT-142,Hinjewadi Tech Zone,18.5912,73.7389,Warehouse,Low,On Time,,2024-02-04,2024-02-04 12:30,2024-02-04 15:30,30,773,Pharmaceuticals,Kavita Joshi,
STP-000524,RT-142,Agra Distribution,27.1767,78.0081,Pickup,Low,Delayed,Driver illness,2024-03-09,2024-03-09 14:30,2024-03-09 18:30,10,1388,Perishables,Ravi Krishnan,Gate closes at 17:00
STP-000525,RT-142,Jaipur Logistics Park,26.9124,75.7873,Delivery,Low,Cancelled,,2024-02-20,2024-02-20 08:00,2024-02-20 10:30,15,167,Electronics,Rajesh Singh,High security zone
STP-000526,RT-143,Surat Textile Hub,21.1702,72.8311,Delivery,Low,Delayed,Traffic congestion,2024-02-14,2024-02-14 09:30,2024-02-14 12:30,15,607,FMCG,Suresh Patil,Call 30 min before arrival
STP-000527,RT-143,Vadodara Depot,22.3072,73.1812,Customs,Medium,On Time,,2024-03-15,2024-03-15 12:30,2024-03-15 15:30,60,0,Perishables,Neha Desai,
STP-000528,RT-143,Lucknow Cargo Hub,26.8467,80.9462,Pickup,Medium,On Time,,2024-02-03,2024-02-03 11:00,2024-02-03 13:30,10,600,Documents,Sunita Rao,Call 30 min before arrival
STP-000529,RT-143,Kanpur Industrial,26.4499,80.3319,Delivery,Medium,Cancelled,,2024-01-21,2024-01-21 09:30,2024-01-21 13:00,15,1728,Perishables,Neha Desai,Requires forklift
STP-000530,RT-143,Ludhiana Warehouse,30.901,75.8573,Delivery,High,On Time,,2024-01-17,2024-01-17 12:30,2024-01-17 16:30,15,430,Textiles,Neha Desai,Call 30 min before arrival
STP-000531,RT-143,Jaipur Logistics Park,26.9124,75.7873,Meeting,Low,On Time,,2024-02-27,2024-02-27 09:00,2024-02-27 12:30,45,0,Electronics,Deepak Mehta,
STP-000532,RT-143,Ahmedabad GIDC,23.0225,72.5714,Warehouse,Low,On Time,,2024-01-01,2024-01-01 12:30,2024-01-01 14:30,30,603,Documents,Santosh Reddy,Requires forklift
STP-000533,RT-144,Visakhapatnam Port,17.6868,83.2185,Warehouse,Low,On Time,,2024-03-11,2024-03-11 09:00,2024-03-11 13:30,30,1274,Documents,Anil Sharma,
STP-000534,RT-144,Kochi Port Terminal,9.9312,76.2673,Pickup,Medium,On Time,,2024-03-08,2024-03-08 10:00,2024-03-08 14:30,10,181,Textiles,Sunita Rao,
STP-000535,RT-144,Kanpur Industrial,26.4499,80.3319,Meeting,Low,Scheduled,,2024-03-03,2024-03-03 13:30,2024-03-03 15:00,45,0,Pharmaceuticals,Deepak Mehta,Requires forklift
STP-000536,RT-144,Madurai Warehouse,9.9252,78.1198,Warehouse,Medium,On Time,,2024-01-02,2024-01-02 13:30,2024-01-02 16:30,30,922,Documents,Manish Gupta,Gate closes at 17:00
STP-000537,RT-144,Jaipur Logistics Park,26.9124,75.7873,Delivery,Low,Delayed,Customer not available,2024-02-06,2024-02-06 13:00,2024-02-06 16:30,15,295,Documents,Santosh Reddy,Gate closes at 17:00
STP-000538,RT-145,Madurai Warehouse,9.9252,78.1198,Customs,Medium,On Time,,2024-01-01,2024-01-01 13:30,2024-01-01 15:30,60,0,Textiles,Kavita Joshi,Requires forklift
STP-000539,RT-145,Kochi Port Terminal,9.9312,76.2673,Delivery,Low,Scheduled,,2024-03-03,2024-03-03 11:00,2024-03-03 15:30,15,632,Auto Parts,Manish Gupta,
STP-000540,RT-145,Ranchi Distribution,23.3441,85.3096,Delivery,Low,Delayed,Weather delay,2024-02-08,2024-02-08 09:30,2024-02-08 12:00,15,864,FMCG,Kavita Joshi,Temperature controlled
STP-000541,RT-145,Visakhapatnam Port,17.6868,83.2185,Delivery,Low,Delayed,Driver illness,2024-03-17,2024-03-17 14:30,2024-03-17 16:30,15,538,Perishables,Arjun Verma,
STP-000542,RT-145,Patna Cargo Center,25.5941,85.1376,Rest,Low,On Time,,2024-03-14,2024-03-14 12:00,2024-03-14 16:30,20,0,Electronics,Rajesh Singh,Parking available
STP-000543,RT-145,Coimbatore Industrial,11.0168,76.9558,Pickup,Medium,On Time,,2024-01-07,2024-01-07 12:30,2024-01-07 14:30,10,1877,Pharmaceuticals,Ramesh Kumar,High security zone
STP-000544,RT-146,Patna Cargo Center,25.5941,85.1376,Pickup,Medium,Scheduled,,2024-01-18,2024-01-18 09:30,2024-01-18 11:30,10,853,Pharmaceuticals,Amit Tiwari,Requires forklift
STP-000545,RT-146,Aurangabad Hub,19.8762,75.3433,Delivery,High,On Time,,2024-03-12,2024-03-12 10:00,2024-03-12 12:30,15,166,Electronics,Sunita Rao,Requires forklift
STP-000546,RT-146,Ranchi Distribution,23.3441,85.3096,Customs,Medium,Scheduled,,2024-02-16,2024-02-16 11:00,2024-02-16 15:30,60,0,Textiles,Manish Gupta,Parking available
STP-000547,RT-146,Guwahati North Hub,26.1445,91.7362,Delivery,Medium,On Time,,2024-01-17,2024-01-17 08:00,2024-01-17 10:00,15,439,FMCG,Suresh Patil,
STP-000548,RT-146,Surat Textile Hub,21.1702,72.8311,Meeting,Low,On Time,,2024-03-02,2024-03-02 08:30,2024-03-02 10:00,45,0,Electronics,Ravi Krishnan,Call 30 min before arrival
STP-000549,RT-146,Nashik Depot,19.9975,73.7898,Pickup,Low,Scheduled,,2024-02-08,2024-02-08 07:00,2024-02-08 09:00,10,1894,Textiles,Anil Sharma,Temperature controlled
STP-000550,RT-146,Nagpur Cold Chain,21.1458,79.0882,Delivery,Medium,On Time,,2024-02-05,2024-02-05 08:30,2024-02-05 10:30,15,1035,Documents,Neha Desai,Temperature controlled
STP-000551,RT-146,Raipur Warehouse,21.2514,81.6296,Pickup,High,On Time,,2024-01-28,2024-01-28 07:00,2024-01-28 11:30,10,1554,Textiles,Ramesh Kumar,Gate closes at 17:00
STP-000552,RT-146,Indore Logistics Hub,22.7196,75.8577,Customs,Low,Delayed,Traffic congestion,2024-03-30,2024-03-30 14:00,2024-03-30 17:30,60,0,FMCG,Sunita Rao,Parking available
STP-000553,RT-146,Bhopal Central Depot,23.2599,77.4126,Rest,Medium,On Time,,2024-01-15,2024-01-15 10:30,2024-01-15 13:00,20,0,Textiles,Rajesh Singh,
STP-000554,RT-146,Uppal Distribution,17.4062,78.5604,Warehouse,Low,On Time,,2024-02-11,2024-02-11 07:30,2024-02-11 09:00,30,945,Textiles,Neha Desai,High security zone
STP-000555,RT-146,Noida Distribution Center,28.5355,77.391,Meeting,Low,On Time,,2024-02-22,2024-02-22 10:30,2024-02-22 14:30,45,0,Electronics,Amit Tiwari,
STP-000556,RT-146,Bhubaneswar Depot,20.2961,85.8245,Customs,Medium,On Time,,2024-03-03,2024-03-03 07:00,2024-03-03 11:30,60,0,Perishables,Arjun Verma,Gate closes at 17:00
STP-000557,RT-147,Thane Depot,19.2183,72.9781,Rest,Medium,On Time,,2024-01-30,2024-01-30 13:30,2024-01-30 15:30,20,0,Perishables,Ravi Krishnan,High security zone
STP-000558,RT-147,Navi Mumbai Logistics,19.033,73.0297,Warehouse,Low,On Time,,2024-03-01,2024-03-01 13:30,2024-03-01 16:30,30,311,Documents,Kavita Joshi,Gate closes at 17:00
STP-000559,RT-147,Kurla Sorting Center,19.0728,72.8826,Delivery,Medium,Delayed,Driver illness,2024-01-18,2024-01-18 10:00,2024-01-18 14:00,15,149,Auto Parts,Arjun Verma,Call 30 min before arrival
STP-000560,RT-147,Raipur Warehouse,21.2514,81.6296,Rest,Medium,Delayed,Document missing,2024-02-08,2024-02-08 12:00,2024-02-08 14:00,20,0,Documents,Kavita Joshi,
STP-000561,RT-147,Nagpur Cold Chain,21.1458,79.0882,Delivery,Medium,Cancelled,,2024-02-03,2024-02-03 14:30,2024-02-03 18:00,15,74,Auto Parts,Amit Tiwari,Gate closes at 17:00
STP-000562,RT-147,Uran Customs Terminal,18.8921,72.9448,Pickup,Medium,On Time,,2024-02-28,2024-02-28 13:00,2024-02-28 16:00,10,1360,Documents,Ravi Krishnan,High security zone
STP-000563,RT-147,Andheri Distribution Hub,19.1196,72.8464,Customs,High,Scheduled,,2024-02-09,2024-02-09 13:30,2024-02-09 15:30,60,0,Textiles,Arjun Verma,
STP-000564,RT-147,BKC Corporate HQ,19.0658,72.8692,Meeting,Medium,On Time,,2024-03-12,2024-03-12 14:00,2024-03-12 17:00,45,0,Auto Parts,Santosh Reddy,
STP-000565,RT-147,Kalyan Junction,19.2403,73.1305,Meeting,Medium,On Time,,2024-01-08,2024-01-08 11:00,2024-01-08 14:00,45,0,Pharmaceuticals,Priya Nair,Call 30 min before arrival
STP-000566,RT-147,Bhiwandi Mega Depot,19.2979,73.0586,Warehouse,Medium,On Time,,2024-02-24,2024-02-24 13:30,2024-02-24 15:30,30,125,Perishables,Anil Sharma,Temperature controlled
STP-000567,RT-148,Lonavala Transit Stop,18.7515,73.4061,Delivery,Medium,On Time,,2024-03-06,2024-03-06 13:30,2024-03-06 17:30,15,971,Textiles,Ramesh Kumar,Parking available
STP-000568,RT-148,Vadodara Depot,22.3072,73.1812,Pickup,Medium,On Time,,2024-01-13,2024-01-13 08:00,2024-01-13 11:30,10,1671,Documents,Arjun Verma,Parking available
STP-000569,RT-148,Faridabad Warehouse,28.4089,77.3178,Delivery,Medium,On Time,,2024-03-04,2024-03-04 13:00,2024-03-04 15:00,15,107,Pharmaceuticals,Santosh Reddy,
STP-000570,RT-148,Dankuni Distribution,22.6748,88.2731,Warehouse,Medium,On Time,,2024-03-15,2024-03-15 08:00,2024-03-15 12:30,30,1170,Documents,Manish Gupta,
STP-000571,RT-148,Bhiwandi Mega Depot,19.2979,73.0586,Pickup,Medium,Delayed,Weather delay,2024-02-08,2024-02-08 08:30,2024-02-08 12:30,10,419,Auto Parts,Deepak Mehta,High security zone
STP-000572,RT-148,Chandigarh Distribution,30.7333,76.7794,Meeting,Medium,On Time,,2024-03-21,2024-03-21 09:00,2024-03-21 11:30,45,0,Documents,Neha Desai,
STP-000573,RT-148,Navi Mumbai Logistics,19.033,73.0297,Delivery,Medium,On Time,,2024-03-21,2024-03-21 13:00,2024-03-21 17:00,15,312,FMCG,Rajesh Singh,High security zone
STP-000574,RT-148,Guwahati North Hub,26.1445,91.7362,Warehouse,Medium,Scheduled,,2024-01-27,2024-01-27 08:30,2024-01-27 12:30,30,1333,FMCG,Vinod Yadav,Temperature controlled
STP-000575,RT-148,Raipur Warehouse,21.2514,81.6296,Pickup,High,On Time,,2024-02-01,2024-02-01 10:30,2024-02-01 12:30,10,903,Auto Parts,Arjun Verma,Call 30 min before arrival
STP-000576,RT-148,Mulund Cold Storage,19.1726,72.9559,Delivery,Medium,Cancelled,,2024-02-05,2024-02-05 07:00,2024-02-05 10:00,15,1005,Documents,Ramesh Kumar,Call 30 min before arrival
STP-000577,RT-148,Ghaziabad Cold Chain,28.6692,77.4538,Customs,High,On Time,,2024-02-22,2024-02-22 11:30,2024-02-22 13:00,60,0,Documents,Neha Desai,Requires forklift
STP-000578,RT-148,Kalyan Junction,19.2403,73.1305,Delivery,Medium,Scheduled,,2024-03-26,2024-03-26 08:30,2024-03-26 12:30,15,497,Textiles,Suresh Patil,Parking available
STP-000579,RT-148,Andheri Distribution Hub,19.1196,72.8464,Delivery,Medium,On Time,,2024-01-31,2024-01-31 13:30,2024-01-31 17:00,15,368,FMCG,Vinod Yadav,
STP-000580,RT-148,Shamshabad Cargo,17.2403,78.4294,Pickup,Low,On Time,,2024-03-09,2024-03-09 07:30,2024-03-09 10:00,10,877,Auto Parts,Arjun Verma,Temperature controlled
STP-000581,RT-148,Delhi Cargo Terminal,28.5562,77.1,Rest,Low,On Time,,2024-03-01,2024-03-01 09:30,2024-03-01 12:30,20,0,Textiles,Ramesh Kumar,Call 30 min before arrival
STP-000582,RT-149,Chandigarh Distribution,30.7333,76.7794,Delivery,Low,Delayed,Driver illness,2024-01-27,2024-01-27 10:00,2024-01-27 13:30,15,1580,Perishables,Deepak Mehta,Call 30 min before arrival
